sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|@vishnupsp yea man, Missing #bck5 really hard.  I am at Ma College of Engg, Kothamangalam, what do you do..?|0.5666666666666665|0.8500000000000001|0.8333333333333334|The sentiment of the text is positive, with the user expressing missing someone and sharing their current location while also showing curiosity about the recipient's activities. The overall tone is friendly and positive, although not very strong.|['yea', 'man', ',', 'miss', 'realli', 'hard', '.', 'colleg', 'engg', ',', 'kothamangalam', ',', '.', '.', '?']|[0. 0. 0. ... 0. 0. 0.]|0.06514399498701096|0.0
0|@Nahrain yeah, the torturer (Lynndee England), she's another sick puppy. |-0.7666666666666666|0.8666666666666667|0.8000000000000002|"The user's prompt strongly expresses a negative sentiment towards Lynndee England, consistently using negative terms like ""torturer"" and ""sick puppy."" The sentiment score of -0.8 and high confidence rating further support the evaluation of a highly negative sentiment, as the explanation effectively labels the subject as a ""sick puppy."""|['yeah', ',', 'tortur', '(', 'lynnde', 'england', ')', ',', 'anoth', 'sick', 'puppi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.17046165466308594|4.0
0|@brennasaurus  Lame! Mom said she has to work all say on Saturday. :'(|-0.85|0.8666666666666667|0.8333333333333334|The sentiment of the text is negative overall, with the user expressing disappointment and sadness about their mom working on Saturday.|"['lame', 'mom', 'said', 'work', 'say', 'saturday', '.', ':', ""'"", '(']"|[0. 0. 0. ... 0. 0. 0.]|0.24130280315876007|2.0
0|@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. |-0.7166666666666667|0.8666666666666667|0.8333333333333334|The sentiment of the text is negative as the user expresses frustration and sadness about not being able to use the forum and missing out on the conversation, and they also indicate that they will miss talking to someone on the forum.|"['dunno', 'use', 'forum', 'get', 'frustrat', '.', ""i'll"", 'miss', 'talk', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.06268634647130966|4.0
0|My ninong Mike died yesterday..  Please pray for him. Everyone's sad about that. Facebook stats.. |-0.8166666666666668|0.9|0.7666666666666666|The sentiment analysis indicates a strong and unequivocal negative sentiment due to the mention of the death of the user's Ninong Mike, the sadness expressed by everyone, and the request for prayers.|"['ninong', 'mike', 'die', 'yesterday', '.', '.', 'pleas', 'pray', '.', ""everyone'"", 'sad', '.', 'facebook', 'stat', '.', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.03406680002808571|1.0
0|Damn u silverstone. wotya have to hold the racing on the day i'll be travelling back from middle england!! Booo!! |-0.7333333333333334|0.8666666666666667|0.7666666666666666|"The overall sentiment of the text is negative as the user expresses frustration and disappointment with the timing of a racing event conflicting with their travel plans. The use of negative words like ""damn"" and ""booo"" further supports this negative sentiment."|"['damn', 'u', 'silverston', '.', 'wotya', 'hold', 'race', 'day', ""i'll"", 'travel', 'back', 'middl', 'england', 'booo']"|[0. 0. 0. ... 0. 0. 0.]|0.14616842567920685|2.0
0|continental check-in at seatac was so brutal. waited 30 minutes to get my boarding passes printed... worse yet... starbucks is closed. |-0.7333333333333334|0.8333333333333334|0.8666666666666667|The sentiment of the text is negative, with the user expressing frustration over the long wait at check-in and disappointment about Starbucks being closed, resulting in a sentiment score of -0.8. The explanation received a high grade for clearly highlighting these negative aspects of the experience.|['continent', 'check-in', 'seatac', 'brutal', '.', 'wait', 'minut', 'get', 'board', 'pass', 'print', '...', 'wors', 'yet', '...', 'starbuck', 'close', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3069847524166107|2.0
0|@ab3dj  Poor cavs....all that hard work. |-0.7333333333333334|0.8666666666666667|0.85|The overall sentiment of the explanations is that they express disappointment and sympathy towards the Cleveland Cavaliers for their hard work not paying off, resulting in a very negative sentiment score with clear reasoning and explanation.|['poor', 'cav', '...', '.', 'hard', 'work', '.']|[0. 0. 0. ... 0. 0. 0.]|0.27015963196754456|0.0
0|Completely forgot that Trav wanted to play XBox tonight |0.5333333333333333|0.8000000000000002|0.8000000000000002|The sentiment of the explanations is positive overall, with an emphasis on the user's happiness and excitement about playing Xbox with Trav tonight. The explanations provide clear and supportive context for the sentiment score.|['complet', 'forgot', 'trav', 'want', 'play', 'xbox', 'tonight']|[0. 0. 0. ... 0. 0. 0.]|0.1014016792178154|4.0
0|I forgot my iphone at home. I feel naked without it |-0.3499999999999999|0.8333333333333334|0.7833333333333333|The overall sentiment of the explanations is slightly negative, as the users express discomfort and vulnerability due to their dependence on their iPhone, resulting in a sentiment score of -0.7.|['forgot', 'iphon', 'home', '.', 'feel', 'nake', 'without']|[0. 0. 0. ... 0. 0. 0.]|0.1842273622751236|4.0
0|Going to bed early, I got a headache...  |-0.5666666666666668|0.7666666666666666|0.8333333333333334|The sentiment score is -0.6, indicating a negative sentiment, and the explanations all mention that the presence of a headache is a strong indicator of discomfort and a negative experience.|['go', 'bed', 'earli', ',', 'got', 'headach', '...']|[0. 0. 0. ... 0. 0. 0.]|0.049014613032341|0.0
0|Worried about my friends who had a break-in-- 2 laptops stolen, nothing else. iPod Nano was left on the dining table. Data backed up, but |-0.6333333333333333|0.7666666666666666|0.7666666666666666|The summary explanation is that the sentiment expressed in the text is negative due to the break-in and stolen items, but not highly negative because the data was backed up, providing some relief and lowering the overall negativity. The confidence rating is high as the negative sentiment is clear from the text and the explanation addresses the concern expressed.|['worri', 'friend', 'break-in', 'laptop', 'stolen', ',', 'noth', 'els', '.', 'ipod', 'nano', 'left', 'dine', 'tabl', '.', 'data', 'back', ',']|[0. 0. 0. ... 0. 0. 0.]|0.23860110342502594|0.0
0|@RubyRose1 prop 8 didn't pass... again? OMG why does it even have to go to a vote. Obama should just work his magic? |-0.7666666666666666|0.8666666666666667|0.8666666666666667|The user's sentiment is strongly negative as they express disappointment and frustration with Proposition 8 not passing, questioning why it had to go to a vote and sarcastically suggesting that President Obama should intervene.|['prop', 'pass', '...', '?', 'omg', 'even', 'go', 'vote', '.', 'obama', 'work', 'magic', '?']|[0. 0. 0. ... 0. 0. 0.]|0.2022978663444519|2.0
0|Going to bed. I am not feeling well today. Got a fever. |-0.6|0.8333333333333334|0.8666666666666667|The text is rated as negative due to the user's mention of feeling unwell, having a fever, and indicating a state of discomfort and poor health.|['go', 'bed', '.', 'feel', 'well', 'today', '.', 'got', 'fever', '.']|[0. 0. 0. ... 0. 0. 0.]|0.038775570690631866|2.0
0|I keep drinking coffee wishing it was Starbucks |0.3666666666666667|0.8000000000000002|0.7666666666666666|The sentiment is slightly positive, with a sentiment score of 0.4. The user expresses a preference for Starbucks coffee, suggesting a positive association with its taste or quality. The explanation is fairly confident in this rating.|['keep', 'drink', 'coffe', 'wish', 'starbuck']|[0. 0. 0. ... 0. 0. 0.]|0.2246747612953186|1.0
0|@drewkolar my dad threw me out, I'm at my grandma's tonight.. and I need a drinking buddy  but I'm in Brazil, not really around the corner|-0.6999999999999998|0.8333333333333334|0.9|The user's message conveys a negative sentiment as they mention being thrown out by their dad, feeling lonely, and desiring a drinking buddy due to being far away from where they want to be.|"['dad', 'threw', ',', ""i'm"", ""grandma'"", 'tonight', '.', '.', 'need', 'drink', 'buddi', ""i'm"", 'brazil', ',', 'realli', 'around', 'corner']"|[0. 0. 0. ... 0. 0. 0.]|0.2637408375740051|1.0
0|exhausted and I have a brutal headache |-0.8666666666666667|0.8666666666666667|0.9333333333333332|The user is expressing a negative sentiment, citing their exhaustion and brutal headache as evidence of physical discomfort and fatigue.|['exhaust', 'brutal', 'headach']|[0. 0. 0. ... 0. 0. 0.]|0.052764009684324265|2.0
0|Loss it tough for fans and Lebron, yes indeed  http://tr.im/n9Cr|-0.3999999999999999|0.7666666666666666|0.9|The sentiment score suggests a slightly positive sentiment with high confidence, as the explanation shows an understanding of the text. However, there is also a moderate level of negative sentiment indicated, as the text mentions losses being tough for fans and LeBron James, with a clear and concise explanation.|['loss', 'tough', 'fan', 'lebron', ',', 'ye', 'inde']|[0. 0. 0. ... 0. 0. 0.]|0.26240861415863037|1.0
0|Shiny new white 32Gb iPhone 3G S unboxing will need to take place later due to other priorities |0.3666666666666667|0.8000000000000002|0.7333333333333334|The sentiment of the text is slightly positive as indicated by the mention of a shiny new iPhone implying excitement and satisfaction, although the mention of delayed unboxing due to other priorities slightly dampens the positivity.|['shini', 'new', 'white', 'gb', 'iphon', 'g', 'unbox', 'need', 'take', 'place', 'later', 'due', 'prioriti']|[0. 0. 0. ... 0. 0. 0.]|0.4348844587802887|2.0
0|Jogging, isnt REALLY that cool, especially if you've got a fever |-0.6666666666666666|0.8333333333333334|0.8333333333333334|The sentiment score is negative because the user describes jogging as not cool, especially if they have a fever, which is supported by explicit language and a lack of enthusiasm. The explanation effectively justifies the sentiment analysis.|['jog', ',', 'isnt', 'realli', 'cool', ',', 'especi', 'got', 'fever']|[0. 0. 0. ... 0. 0. 0.]|0.06165703386068344|3.0
0|Waiting for him. Hopefully he gets on facebook soon. Something is wrong though, some people can't write on my wall. Hope it's fixed soon. |0.2166666666666666|0.8333333333333334|0.8166666666666668|The sentiment of the text is mainly positive and hopeful, with a minor mention of a problem that needs fixing.|"['wait', '.', 'hope', 'get', 'facebook', 'soon', '.', 'someth', 'wrong', 'though', ',', 'peopl', ""can't"", 'write', 'wall', '.', 'hope', 'fix', 'soon', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.36548739671707153|0.0
0|I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. |-0.8000000000000002|0.9|0.8666666666666667|The user's prompt indicates a negative sentiment, highlighting frustration and discomfort due to being stuck awake in the middle of the night for two consecutive days and feeling terrible yesterday.|"[""i'm"", 'stuck', 'awak', 'middl', 'night', 'second', 'day', 'row', '.', 'felt', 'terribl', 'yesterday', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.5325382947921753|4.0
1|@Michael_Cera starbucks is the best. i work there, i should know  what're you getting there?|0.5|0.75|0.8666666666666667|The overall sentiment towards Starbucks is slightly positive, with users expressing a favorable view and confidently stating that it is the best. However, it is important to note that the sentiment is not strongly positive, resulting in a neutral score.|"['starbuck', 'best', '.', 'work', ',', 'know', ""what'r"", 'get', '?']"|[0. 0. 0. ... 0. 0. 0.]|0.3429136574268341|2.0
0|Is starting to think Obama was all hype    same old politicians|-0.7666666666666666|0.9|0.8166666666666668|"The explanations express a negative sentiment towards Obama, indicating disappointment and skepticism in his abilities and similarity to other politicians, as well as high expectations that were not met. The negative sentiment is supported by the use of critical language such as ""all hype"" and ""same old politicians."""|['start', 'think', 'obama', 'hype', 'old', 'politician']|[0. 0. 0. ... 0. 0. 0.]|0.2268112152814865|0.0
0|Kelly Clarkson CD is already in.  This is going to be a long ride to Scranton with @annibannani2 and @fakealvy. I #blamedrewscancer.|0.3666666666666667|0.7333333333333334|0.8000000000000002|The sentiment of the text seems to be slightly positive, with mentions of excitement about listening to a Kelly Clarkson CD during a long ride to Scranton and support for the #blamedrewscancer cause. However, there is some ambiguity and the overall sentiment is not very clear.|['kelli', 'clarkson', 'cd', 'alreadi', '.', 'go', 'long', 'ride', 'scranton', '.', '.']|[0. 0. 0. ... 0. 0. 0.]|0.27754566073417664|3.0
0|Feels sad my best friend Skippy is not going to be in London  Thanks for ruining that T! ;)|-0.6999999999999998|0.85|0.8333333333333334|"The user expresses sadness and disappointment with a hint of sarcasm and humor, indicated by the use of emojis and the word ""ruining,"" resulting in an overall negative sentiment."|['feel', 'sad', 'best', 'friend', 'skippi', 'go', 'london', 'thank', 'ruin']|[0. 0. 0. ... 0. 0. 0.]|0.33007699251174927|2.0
0|I wish Fallout 3 was on the PSP...but only because that's all I have with me right now |-0.1999999999999999|0.7833333333333333|0.8333333333333334|The overall sentiment of the explanations is slightly negative, with users expressing disappointment or dissatisfaction due to limited gaming options and their desire for Fallout 3 on the PSP.|"['wish', 'fallout', 'psp', '...', ""that'"", 'right']"|[0. 0. 0. ... 0. 0. 0.]|0.08599264174699783|0.0
1|@CheapyD sweet, new episode of cagcast, thnx cheapy |0.8666666666666667|0.9|0.9|"The users demonstrate a very positive sentiment, expressing excitement and gratitude towards @CheapyD for the new episode of CAGcast, using words like ""sweet"" and ""thnx""."|['sweet', ',', 'new', 'episod', 'cagcast', ',', 'thnx', 'cheapi']|[0. 0. 0. ... 0. 0. 0.]|0.7094258666038513|3.0
1|@googoodolls http://twitpic.com/56m0y - Really nice!  Grettings from Brazil =P i love goo goo dolls (L'|0.9|0.8666666666666667|0.85|The overall sentiment of the text is highly positive, as the user expresses their love for the Goo Goo Dolls and thinks the content is really nice, using positive words, emoticons, exclamation marks, and referring to greetings from Brazil.|"['realli', 'nice', 'gret', 'brazil', 'love', 'goo', 'goo', 'doll', '(', 'l', ""'""]"|[0. 0. 0. ... 0. 0. 0.]|0.885707437992096|4.0
0|-gasps- dananananaykroyd touring aussie ....  GRRR WHY ALWAYS SYDNEY AND MELBZ FFS|-0.6666666666666666|0.8333333333333334|0.8000000000000002|The sentiment of the text is consistently negative, with the user expressing frustration and anger towards the fact that Dananananaykroyd is only touring in Sydney and Melbourne.|['gasp', 'dananananaykroyd', 'tour', 'aussi', '...', '.', 'grrr', 'alway', 'sydney', 'melbz', 'ff']|[0. 0. 0. ... 0. 0. 0.]|0.2882649600505829|4.0
1|Modern warfare 2 gameplay looks goood  #xboxe3|0.7333333333333334|0.8666666666666667|0.8833333333333333|The user is expressing excitement and positive satisfaction about the gameplay of Modern Warfare 2, particularly impressed with the visuals and likely having seen the gameplay footage at an Xbox E3 event.|['modern', 'warfar', 'gameplay', 'look', 'goood']|[0. 0. 0. ... 0. 0. 0.]|0.3029554486274719|4.0
1|England have won the rugby they played like a well oiled machine |0.9333333333333332|0.8666666666666667|0.6333333333333333|Overall, the explanations suggest that the statement is positive, highlighting England's victory in the rugby match and describing their performance as strong, efficient, and exceptional.|['england', 'rugbi', 'play', 'like', 'well', 'oil', 'machin']|[0. 0. 0. ... 0. 0. 0.]|0.27754566073417664|3.0
1|eating mcdonalds and watching b work out!  yum! I need to start working out. flabs do not look good on the beach! lols|0.6666666666666666|0.8333333333333334|0.8000000000000002|The user's sentiment is positive as they express excitement and enjoyment in eating McDonald's and watching someone work out, while also jokingly acknowledging the need to start working out themselves in a lighthearted tone.|['eat', 'mcdonald', 'watch', 'b', 'work', 'yum', 'need', 'start', 'work', '.', 'flab', 'look', 'good', 'beach', 'lol']|[0. 0. 0. ... 0. 0. 0.]|0.5157530307769775|3.0
0|magic vs lakers... I kno my baby @erik_jamaal is happy, but im so not interested in this match up. idk who I will root 4 |9.251858538542969e-18|0.8000000000000002|0.7333333333333334|The overall sentiment of the text is slightly positive, as the user expresses some level of interest and engagement despite expressing disinterest in the Magic vs Lakers match-up and being undecided on who to root for. However, more specific details could be provided about why the user is not interested in the matchup.|['magic', 'vs', 'laker', '...', 'kno', 'babi', 'happi', ',', 'im', 'interest', 'match', '.', 'idk', 'root']|[0. 0. 0. ... 0. 0. 0.]|0.5534963011741638|2.0
1|@JonasBrothers I LOVE YOU MR PRESIDENT&lt;3 my friend doesnt know about mr president &amp; she thought I said i love obama HAHA! |0.3666666666666667|0.8333333333333334|0.8333333333333334|"The sentiment is slightly negative due to making fun of their friend's lack of knowledge about the ""Mr. President"" reference, but overall the sentiment is very positive, expressing love for the Jonas Brothers and the President. The explanations have good reasoning, providing clear and solid analysis for both the negative and positive sentiments."|['love', 'mr', 'presid', 'lt', ';', '3', 'friend', 'doesnt', 'know', 'mr', 'presid', 'amp', ';', 'thought', 'said', 'love', 'obama', 'haha']|[0. 0. 0. ... 0. 0. 0.]|0.9570629596710205|3.0
0|@stephenkruiser I'm so sorry to hear about your dog |-0.7000000000000001|0.8333333333333334|0.8666666666666667|"The sentiment in the text is negative because the user expresses sympathy for someone's loss and uses the word ""sorry"" which indicates a clear negative sentiment. Additionally, the sentiment score is slightly negative but closer to neutral, and the high confidence rating suggests a strong level of certainty in this sentiment analysis, as the response expresses sympathy and implies a negative event, possibly causing sadness or distress."|"[""i'm"", 'sorri', 'hear', 'dog']"|[0. 0. 0. ... 0. 0. 0.]|0.15987901389598846|0.0
0|@Shari58 Still got the fever |0.7000000000000001|0.8166666666666668|0.85|"The overall explanation suggests that the statement ""Still got the fever"" indicates enthusiasm or excitement, contributing to a positive sentiment. The sentiment score of 0.6 with a high confidence rating of 0.8 supports this interpretation."|['still', 'got', 'fever']|[0. 0. 0. ... 0. 0. 0.]|0.048092667013406754|3.0
0|Guess I will go to bed...Cavs lost |-0.6999999999999998|0.8666666666666667|0.8000000000000002|The user expresses negative sentiment and disappointment in the Cleveland Cavaliers losing, with a hint of resignation and a desire to disengage from the situation, as evidenced by mentioning going to bed.|['guess', 'go', 'bed', '...', 'cav', 'lost']|[0. 0. 0. ... 0. 0. 0.]|0.08116212487220764|2.0
0|ouchyyy booo  headache! going to beed right now. even when its 7:42 oouuuch|-0.8000000000000002|0.8666666666666667|0.8166666666666668|"The text consistently expresses a negative sentiment through the use of negative words, such as ""ouchyyy,"" ""booo,"" and ""headache,"" along with a strong desire to go to bed immediately, indicating discomfort and a clear negative sentiment."|['ouchyyi', 'booo', 'headach', 'go', 'beed', 'right', '.', 'even', ':', '42', 'oouuuch']|[0. 0. 0. ... 0. 0. 0.]|0.0475112609565258|3.0
1|And the west was won! Yeah lakers! |0.8000000000000002|0.9|0.8666666666666667|The sentiment of the text is positive, as it expresses excitement and enthusiasm about the Lakers winning the game and the mention of winning suggests a positive sentiment.|['west', 'yeah', 'laker']|[0. 0. 0. ... 0. 0. 0.]|0.5773779153823853|0.0
0|Mr. iPod is sick |-0.4333333333333333|0.5666666666666668|0.5|"The phrase ""Mr. iPod is sick"" generally carries a negative sentiment due to the negative connotation of the word ""sick,"" although the limited context makes the sentiment rating confident but cautious."|['mr', '.', 'ipod', 'sick']|[0. 0. 0. ... 0. 0. 0.]|0.16105422377586365|3.0
0|Well, that sucked. |-0.8000000000000002|0.9|0.8333333333333334|"The explanations unanimously point out that the phrase ""that sucked"" carries a strongly negative sentiment, indicated by the use of negative words like ""sucked"" and expressing dissatisfaction, resulting in a sentiment score of -0.8."|['well', ',', 'suck', '.']|[0. 0. 0. ... 0. 0. 0.]|0.14845368266105652|0.0
1|By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots |0.6999999999999998|0.8333333333333334|0.8666666666666667|"The user expresses surprise, gratitude, and excitement for having 111 followers, even acknowledging the ""robots"", creating an overall positive and appreciative sentiment."|"['way', '...', 'never', 'imagin', ""i'd"", 'follow', '.', 'thank', ',', 'even', 'robot']"|[0. 0. 0. ... 0. 0. 0.]|0.7333627343177795|0.0
1|@SeattleWillow Have a nice time work! |0.9333333333333332|0.8333333333333334|0.8333333333333334|The analyzed explanations indicate that the sentiment score is 0.8, showcasing positive sentiment. This is supported by the presence of positive words, a clear and unambiguous sentiment, and the user's polite and friendly wording conveying a positive sentiment.|['nice', 'time', 'work']|[0. 0. 0. ... 0. 0. 0.]|0.5712945461273193|1.0
0|so glad it isn;t as hot today as yesterday...yet. Still can't shake this headache. |-0.0666666666666666|0.8000000000000002|0.7666666666666666|The sentiment of the text is slightly positive overall, as the user expresses relief about the weather not being as hot as yesterday despite having a headache, indicating some level of discomfort.|"['glad', ';', 'hot', 'today', 'yesterday', '...', 'yet', '.', 'still', ""can't"", 'shake', 'headach', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.01990022510290146|1.0
1|At starbucks with my new sister  learning her new phone.|0.7333333333333334|0.85|0.8333333333333334|The sentiment of the text is positive as the user expresses excitement and enjoyment about being at Starbucks with their new sister and learning about her new phone.|['starbuck', 'new', 'sister', 'learn', 'new', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5377290844917297|0.0
0|@AnnaSaccone sounds yummy! i hate now living on practically nothing! |0.0833333333333333|0.7666666666666666|0.6666666666666666|The overall sentiment is slightly positive, with a mention of something sounding yummy being a positive factor, but there is also a negative comment about living on practically nothing that brings down the sentiment score slightly.|['sound', 'yummi', 'hate', 'live', 'practic', 'noth']|[0. 0. 0. ... 0. 0. 0.]|0.11002203077077866|4.0
0|@Poohpot lmao im sorry poohpot i ate it all! |-0.4666666666666667|0.7999999999999999|0.7999999999999999|The sentiment of the text is slightly positive, but also slightly negative, as the speaker found something funny and apologized playfully, but also mentioned eating it all which could have upset someone.|['lmao', 'im', 'sorri', 'poohpot', 'ate']|[0. 0. 0. ... 0. 0. 0.]|0.13665719330310822|2.0
0|have a really sore throat and i think i also have a fever  not good|-0.8000000000000002|0.9|0.8666666666666667|The text expresses a strong negative sentiment, with the user clearly indicating discomfort and illness through the mention of a sore throat and fever. The explanation provides a clear and valid reasoning for the negative sentiment, resulting in a high confidence rating.|['realli', 'sore', 'throat', 'think', 'also', 'fever', 'good']|[0. 0. 0. ... 0. 0. 0.]|0.15640370547771454|2.0
1|Ashton is going to be Oprah!  All hail the Twitter King! LOL!|0.7333333333333334|0.8666666666666667|0.7833333333333333|"The overall sentiment of the text is positive and expresses excitement, enthusiasm, and admiration for Ashton's achievements, comparing him to Oprah and calling him the ""Twitter King."" The use of exclamation marks, ""hail,"" and ""LOL"" emphasize this positivity and excitement."|['ashton', 'go', 'oprah', 'hail', 'twitter', 'king', 'lol']|[0. 0. 0. ... 0. 0. 0.]|0.31762662529945374|2.0
0|Listening to Bjork's All is full of Love... crying |0.6|0.8000000000000002|0.8666666666666667|"The user's statement suggests a positive sentiment and a strong emotional connection to Bjork's song ""All is full of Love"", evoking both sadness and catharsis."|"['listen', ""bjork'"", 'full', 'love', '...', 'cri']"|[0. 0. 0. ... 0. 0. 0.]|0.8376531600952148|3.0
0|@ImajicArt 3 month cancer battle. |-0.8000000000000002|0.9|0.7666666666666666|The sentiment score of -0.8 indicates a negative sentiment, with a high confidence rating of 0.9, due to the difficult and challenging experience of a 3-month cancer battle, suggesting a significantly negative emotional tone.|['month', 'cancer', 'battl', '.']|[0. 0. 0. ... 0. 0. 0.]|0.19034938514232635|3.0
0|Is it raining in the north end? Too bad, that has no effect on the record of dry days in a row in SEATTLE. We northenders don't count. |-0.3333333333333334|0.8333333333333334|0.8000000000000002|The sentiment of the text is generally negative, expressing frustration and disappointment about the lack of recognition for dry days in the north end compared to Seattle, with a slightly positive undertone due to the mention of it not raining in the north end being seen as a positive thing.|['rain', 'north', 'end', '?', 'bad', ',', 'effect', 'record', 'dri', 'day', 'row', 'seattl', '.', 'northend', 'count', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2104180008172989|3.0
0|this week is not going as i had hoped |-0.8000000000000002|0.9|0.7833333333333333|The user is expressing a highly negative sentiment with a high level of confidence because their week is not going as expected, leading to disappointment.|['week', 'go', 'hope']|[0. 0. 0. ... 0. 0. 0.]|0.2736835181713104|0.0
0|I'm really cold. I don't want to go to sleep yet but there's nothing to do |-0.2666666666666666|0.7833333333333333|0.7666666666666666|The average sentiment of the text is slightly negative, as the user expresses feeling cold and bored with nothing to do, but without strong distress or sadness.|"[""i'm"", 'realli', 'cold', '.', 'want', 'go', 'sleep', 'yet', ""there'"", 'noth']"|[0. 0. 0. ... 0. 0. 0.]|0.19805994629859924|0.0
1|@dpburland yes i think i might just do that hehe might watch sleepless in seattle my fave |0.7666666666666666|0.8166666666666668|0.8666666666666667|"The user's positive sentiment is evident in their enthusiastic and playful excitement about watching their favorite movie, ""Sleepless in Seattle""."|['ye', 'think', 'might', 'hehe', 'might', 'watch', 'sleepless', 'seattl', 'fave']|[0. 0. 0. ... 0. 0. 0.]|0.3050611615180969|1.0
1|Just saw Sunshine Cleaning. I love Amy Adams |0.7333333333333334|0.8666666666666667|0.8333333333333334|"The sentiment is positive because the user expresses love for Amy Adams and enjoys the movie ""Sunshine Cleaning"" without mentioning any negative aspects, providing a clear and concise explanation for the positive sentiment."|['saw', 'sunshin', 'clean', '.', 'love', 'ami', 'adam']|[0. 0. 0. ... 0. 0. 0.]|0.8718443512916565|0.0
0|i'm bored dude ¬¬ nobody wants to take me to mcdonalds... |-0.6333333333333333|0.8000000000000002|0.8666666666666667|The user's negative sentiment score can be attributed to their expressed boredom, frustration, and disappointment regarding not being taken to McDonald's, as well as feeling like nobody wants to go with them. The explanations consistently highlight these negative emotions, confirming the sentiment score's accuracy.|"[""i'm"", 'bore', 'dude', 'nobodi', 'want', 'take', 'mcdonald', '...']"|[0. 0. 0. ... 0. 0. 0.]|0.1193363294005394|2.0
0|@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now|-0.3833333333333333|0.8666666666666667|0.8333333333333334|The sentiment score indicates a negative sentiment and skepticism towards someone's actions, with speculation about their potential death, but the reasoning also acknowledges empathy and understanding of the situation, resulting in a slightly positive sentiment overall.|"['realli', 'think', 'peopl', 'choos', 'way', '.', 'think', 'chose', 'accept', ""family'"", 'help', 'might', 'dead']"|[0. 0. 0. ... 0. 0. 0.]|0.28998056054115295|3.0
0|@Miss_Kookie  im good mad my CAvS lost |-0.6333333333333333|0.8000000000000002|0.7000000000000001|The overall sentiment of the explanations suggests a negative sentiment due to the user's disappointment in the Cavaliers' loss, although there is some variation in the extent of negativity expressed.|['im', 'good', 'mad', 'cav', 'lost']|[0. 0. 0. ... 0. 0. 0.]|0.5453853011131287|0.0
0|@Kal_Penn I am so sad  Kutner was my favorite of the new team!!|-0.8000000000000002|0.8666666666666667|0.8666666666666667|The user's prompt consistently expresses sadness and disappointment over the character Kutner being their favorite and leaving the show, suggesting a strong negative sentiment.|['sad', 'kutner', 'favorit', 'new', 'team']|[0. 0. 0. ... 0. 0. 0.]|0.10067876428365707|0.0
1|@wale I'm gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him &amp; I'm taking it personal and I like lebron 2. |-0.3|0.7333333333333334|0.7833333333333333|"The overall sentiment of the text seems to be slightly negative, as the user expresses dissatisfaction with @wale talking about Kobe, preferring LeBron. The phrase ""temp stop fllwing"" indicates a temporary action taken due to personal feelings towards the subject."|"[""i'm"", 'gonna', 'havta', 'temp', 'stop', 'fllwing', 'u', 'ur', 'talkin', 'abt', 'kobe', 'bc', 'loveeeeeee', 'amp', ';', ""i'm"", 'take', 'person', 'like', 'lebron', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3468923568725586|2.0
1|OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*|0.8000000000000002|0.8666666666666667|0.8000000000000002|"The overall sentiment of the text is positive, conveyed through expressions of excitement, enthusiasm, and happiness about making it through another Monday and heading to bed. The use of exclamation marks and the word ""YAY"" further reinforces this optimistic and cheerful tone."|['ok', 'bedtim', '...', 'made', 'anoth', 'monday', 'yay', 'night', 'tweet', 'poof']|[0. 0. 0. ... 0. 0. 0.]|0.6181756854057312|2.0
1|http://twitpic.com/5c9gs - A picture of Taylor Swift. I really like this picture. I have an exact one on my walls of my room! |0.8666666666666666|0.8333333333333334|0.85|The user's comment expresses a high level of appreciation and enjoyment for the picture of Taylor Swift, resulting in a clear and strong positive sentiment. Additionally, the user's mention of having a similar picture on their walls suggests a high level of admiration for Taylor Swift, further supporting the positive sentiment score.|['pictur', 'taylor', 'swift', '.', 'realli', 'like', 'pictur', '.', 'exact', 'one', 'wall', 'room']|[0. 0. 0. ... 0. 0. 0.]|0.36473214626312256|2.0
0|Anybody have advice on who to use for printing biz cards besides Overnight (bad experience) &amp; PsPrint, each biz card = sep. project = |-0.5333333333333333|0.8000000000000002|0.7666666666666666|The sentiment is negative because the user had a bad experience with Overnight and is dissatisfied with two printing companies, expressing a need to find alternatives.|['anybodi', 'advic', 'use', 'print', 'biz', 'card', 'besid', 'overnight', '(', 'bad', 'experi', ')', 'amp', ';', 'psprint', ',', 'biz', 'card', '=', 'sep', '.', 'project', '=']|[0. 0. 0. ... 0. 0. 0.]|0.2709284722805023|4.0
